oldID-poseID,Class,if_X_fa_atr,if_X_fa_elec,if_X_fa_pair,if_X_fa_rep,if_X_fa_sol,if_X_hbond_bb_sc,if_X_hbond_sc,interface_delta_X,total_score_X
SUBS89-0678,0,-24.20812382770091,-2.237049661311639,0.0,8.728569228602964,15.38859054877857,0.0,-4.177938250280447,-6.505951961911478,-38.0
SUBS89-0661,0,-14.84406610517144,-2.896578364747225,0.0,1.411697365347163,13.47805193445788,0.0,-5.297214632897743,-8.148109803010811,-39.0
SUBS89-0441,0,-24.43691911752321,-1.493708688819358,-0.0420062749128362,7.546176078941016,15.88559267812893,0.0,-4.283110262718568,-6.823975586904226,-38.0
SUBS89-0109,0,-9.368366866474023,-2.243799976044972,0.0,0.6317401936314582,6.662328581144129,0.0,-3.544215438467672,-7.862313506210512,-36.0
SUBS89-0072,0,-13.09685655376161,-1.854476874298659,0.0,1.255051904111724,9.94832679453684,0.0,-3.146028020466066,-6.89398274987775,-39.0
SUBS89-0481,0,-9.801802084878364,-1.869381972930767,0.0,0.2888894367044031,6.913482256304041,0.0,-3.131130666585273,-7.599943031386374,-39.0
SUBS89-0783,0,-22.63396632655167,-2.272435069637876,0.0,3.347238715836966,18.86443801353193,-0.0173436946968262,-3.813524630069623,-6.525592991587018,-36.0
SUBS89-0043,0,-21.32828154011404,-3.011027727010807,0.0,4.252540624479434,15.5872782024634,0.0,-4.020392011371309,-8.519882451553485,-40.0
SUBS89-0325,0,-17.73122653005994,-3.22489183267526,0.0,0.658482475432129,16.4987617728661,0.0,-5.952240314157494,-9.751114428594292,-39.0
SUBS89-0457,0,-13.01823013590874,-2.889744586006708,0.0552654920327881,1.091354265113296,9.42540136342709,0.0,-4.298416590856983,-9.634370192199183,-38.0
SUBS89-0623,0,-11.04289948640653,-1.609547586773636,0.0,0.4027815860383271,7.513147632748996,0.0,-2.073264253158935,-6.809782107551882,-37.0
SUBS89-0059,0,-13.75428359013095,-3.083746184699907,0.0,2.285324292028099,11.25954957765593,0.0,-3.767000280029813,-7.060156185176538,-39.0
SUBS89-0264,0,-9.844665766607068,-2.327401068455777,0.0,0.6816617133288219,7.161848990582166,0.0,-3.615777363277001,-7.94433349442852,-37.0
SUBS89-0585,0,-17.14634558306134,-1.591548219964783,0.0,1.619318887058125,13.23187067671606,0.0,-3.047625895803872,-6.934330135055689,-40.0
SUBS89-0405,0,-21.882748835854,-1.730430890318892,0.0,4.09853573068267,16.42955205391072,0.0,-5.273497864043995,-8.358589805623524,-41.0
SUBS89-0584,0,-21.83777736693337,-1.535818823629554,0.0862558490286858,5.381168944409819,13.16689955660408,0.0,-2.341156538337074,-7.080428378857277,-38.0
SUBS89-0426,0,-10.86644954936564,-3.755801020350293,-0.0349901881320079,1.036200753592311,10.57737247017144,-1.132776168039632,-3.453537520956134,-7.629981223080449,-29.0
SUBS89-0174,0,-11.33390846001676,-3.051159448223698,-0.0324238637102951,0.6220910693228234,10.17286637201451,0.0,-4.14335462634579,-7.765888956958634,-39.0
SUBS89-0848,0,-14.15984955006097,-1.092033166139965,-0.0302571959749911,1.163427477587129,8.830513095658215,0.0,-1.489892092449337,-6.77809143137938,-34.0
SUBS89-0936,0,-22.00398516045862,-2.728082948166684,0.0,2.289146063606495,16.30108361626617,-0.0107887312760802,-4.9743568622684,-11.12698402229694,-38.0
SUBS89-0370,0,-15.08318495886051,-1.571560448556479,0.0,1.048150925496248,10.91536195107733,-0.0466567762279854,-3.606717758261599,-8.34460706533332,-39.0
SUBS89-0711,0,-10.45928865117385,-1.937755636263742,0.0,0.4982215461730903,7.689483678120086,0.0,-3.318353990698967,-7.52769305384345,-34.0
SUBS89-0932,0,-16.34120874073706,-2.480580798150568,0.0,1.554303504901191,12.55162166731584,0.0,-2.367057414222691,-7.082921780893457,-37.0
SUBS89-0015,0,-10.81217235894328,-1.836584751050855,0.0,0.905301365274636,7.741402176512656,0.0,-2.78816044662245,-6.790214014829189,-36.0
SUBS89-0284,0,-13.07184340452222,-2.807169604471948,0.0,1.595642563666479,8.112952791830002,0.0,-4.857234713526668,-11.02765236702498,-38.0
SUBS89-0736,0,-20.37276299268888,-2.160707750554234,-0.0398771623901211,3.837141385932318,15.84224368357127,0.0,-3.743517852941737,-6.637480689071253,-38.0
SUBS89-0029,0,-8.363265023116401,-2.651472778035393,0.0,0.5600697073323317,6.705643940328309,0.0,-3.273761329976822,-7.022785483467715,-30.0
SUBS89-0928,0,-10.27787444076421,-2.482587450706689,0.0,0.4984110811386018,7.561199213464579,-0.4258996956475635,-2.274233304309319,-7.400984596825083,-38.0
SUBS89-0702,0,-12.49035996301318,-3.070582624594455,0.0,0.6860814378973373,11.20475225879936,0.0,-4.278141754129044,-7.948250645040162,-40.0
SUBS89-0119,0,-15.03283316785346,-1.794242694473742,0.0,0.9387580482349676,11.74743640055854,0.0,-2.64485713307192,-6.785738546605216,-37.0
SUBS89-0569,0,-17.0956078004936,-2.37207193182641,0.0,1.870140484667991,13.88401997647516,0.0,-3.957257875768159,-7.670777146944829,-40.0
SUBS89-0940,0,-7.763363924558508,-2.511339255071518,0.0,0.6437390544865139,5.449516351854072,0.0,-2.409739996516599,-6.591187769805629,-38.0
SUBS89-0245,0,-18.05163610206255,-1.384421772433075,0.0,3.471112638305158,12.24550622533097,0.0,-3.26039158829295,-6.979830599152365,-41.0
SUBS89-0420,0,-14.45293520384621,-2.506708011378556,0.0,0.7445266687710501,13.09164130834884,0.0,-6.193302187405502,-9.31677742551028,-36.0
SUBS89-0967,0,-11.14558791220225,-0.7494395912340843,0.0,0.9624815226079136,5.307278312373637,0.0,-1.153942558364623,-6.779210226819259,-35.0
SUBS103-0906,0,-11.99091233153486,-0.9618788066113648,-0.0288392180512914,1.640134628543274,3.816192507288224,0.0,-1.633475582660609,-9.15877880302719,-45.0
SUBS103-0147,0,-11.47397350932188,-0.152192234864649,-0.3431780997984618,0.7819057789010003,2.967021235251241,-0.0292798173728101,-0.0216482255827386,-8.27134487278795,-41.0
SUBS103-0596,0,-9.327761431472393,-0.0637700793607456,0.0,1.147908894740794,0.2744782410633889,0.0,-0.0844584318840439,-8.053602806913204,-41.0
SUBS103-0448,0,-15.89900568597659,-0.7374459727556149,0.0,0.9959854245650148,7.523100895217612,0.0,-1.456444381648413,-9.573809720597865,-50.0
SUBS103-0381,0,-11.50657426647049,0.2303040828590031,0.0,1.209625504782662,1.168529400316356,0.0,0.0,-8.898115278512705,-42.0
SUBS103-0686,0,-14.3033113259462,-0.1700026152123058,-0.0363633258577465,0.9106745332691388,5.911383577938705,0.0,-0.0931473503195434,-7.780766506128202,-49.0
SUBS103-0393,0,-11.62593348615446,-0.2640102176687645,-0.0292539986177075,0.7831678097905297,3.337628670843196,0.0,-0.1392713106722162,-7.937672532480292,-42.0
SUBS103-0683,0,-13.54903428615617,-0.5742216533255612,0.0,1.000468530801618,6.104045973651773,0.0,-1.375577059742729,-8.394318494771142,-48.0
SUBS103-0223,0,-15.82121784669798,-1.113369661301577,0.0,2.744591761671018,7.213819537875997,0.0,-1.554642819090325,-8.53081902754252,-50.0
SUBS103-0253,0,-10.48261582052946,-1.691154816518422,0.0,0.958496850975962,5.426229706208915,0.0,-2.227743209462973,-8.016787289326203,-45.0
SUBS103-0694,0,-11.88883940499218,0.2006414635178186,0.0,0.9528887270407268,2.535634714490652,0.0,-0.1324906797350643,-8.332165179677759,-45.0
SUBS103-0372,0,-9.39525323432754,-0.0049246421746016,-0.3941694449860449,0.5636340799974278,1.628897540702883,0.0,-0.7872827927194994,-8.389098493507618,-38.0
SUBS103-0814,0,-12.60816450406419,-0.9521629096489738,0.0,1.352909309379038,5.674301998402416,0.0,-1.539866415788637,-8.072982521720178,-41.0
SUBS103-0176,0,-10.39719553408759,-1.102455209109208,0.0,1.191419518955354,4.889179100593901,0.0,-2.694562168378484,-8.113614292025886,-45.0
SUBS103-0038,0,-17.43149138259069,-0.5618811260508334,0.1876923360446426,3.124572034297216,6.098285679025094,0.0,-1.311087861077774,-9.893910320352234,-48.0
SUBS103-0721,0,-15.37484492255135,-0.3812670407321656,0.0,1.498563310508371,8.419213111515864,0.0,-2.325754997945704,-8.164090539204835,-47.0
SUBS103-0967,0,-16.43421312700411,-1.267545196853287,0.0,0.7840035611643089,7.486131185325621,0.0,-2.371870832037969,-11.80349440940563,-42.0
SUBS103-0604,0,-11.08626321942502,-0.5293555648335478,0.0,1.055108637144031,2.708468750248721,0.0,-1.689796911593622,-9.54183830845932,-48.0
SUBS103-0064,0,-14.42562948471568,-1.228771029776182,0.0,1.153106628342857,7.25218699495922,0.0,-1.437626335503082,-8.68673322669315,-51.0
SUBS103-0098,0,-10.27991351637866,-0.1309538569295489,0.0,0.6745999498678885,0.6240326663929864,0.0,0.0,-9.112234757046965,-46.0
SUBS103-0816,0,-13.63250515152686,-0.9463680464319486,0.0,0.9437875605151022,6.619924088064726,0.0,-2.482305679929198,-9.497467229308311,-46.0
SUBS103-0212,0,-12.03188621784175,0.0473459715656736,0.0,0.9588002190586394,1.433052185823271,0.0,0.0,-9.592687841394309,-49.0
SUBS103-0047,0,-16.89817010512561,-0.6781740747730322,-0.2587132108210426,2.511307621471178,8.156087475189315,0.0,-0.6091470045713578,-7.776809298630496,-51.0
SUBS103-0243,0,-9.716243700758788,0.0121679321068637,-0.4038138779867211,0.766209863483391,0.903927711109236,0.0,0.0,-8.437752072045896,-43.0
SUBS103-0972,0,-16.00380292985865,-0.2281806929859692,0.0,1.143286970127838,7.888745412885964,0.0,-1.4349235769217,-8.634874816752472,-47.0
SUBS103-0447,0,-13.00067493989482,-0.1072250813238685,0.0,1.149292244659546,3.989745874730124,0.0,-0.1318887199577965,-8.100750621786801,-43.0
SUBS103-0618,0,-13.7538648958347,0.0738516625421323,-0.3634935840003835,1.292871778317476,1.967369023457331,0.0,-0.0032218448587759,-10.78648786037729,-41.0
SUBS103-0641,0,-22.26087109984692,-1.588269983101528,0.0,6.210444504950193,9.678465061946463,0.0,-3.464980034763112,-11.42521155081454,-48.0
SUBS103-0909,0,-15.78105729534982,-0.2126284327000815,0.1113191442952996,2.408786047424064,7.375978952780678,0.0,-1.757312674231091,-7.854914257781047,-51.0
SUBS103-0005,0,-13.80549400007476,-1.134461687959903,0.0,1.439369465274467,5.458457563964385,0.0,-3.998459509250999,-12.04058816804672,-44.0
SUBS103-0953,0,-12.71243921211426,0.0928536584187634,-0.3517040276996852,0.7092308521263022,2.832864238174306,-0.0367567105084646,0.0,-9.46595120160282,-47.0
SUBS103-0244,0,-10.17838852133391,-0.3098807645249286,0.0,0.8119653329424182,1.820156237783976,0.0,-0.0293812676067382,-7.885528982739515,-44.0
SUBS103-0207,0,-8.575543569358706,-0.3156476507407922,-0.3986392484719886,0.7644061793938364,1.318236729305772,0.0,-1.093721412476886,-8.30090897234868,-36.0
SUBS103-0533,0,-10.39857540034791,-0.0698229507476503,0.0,1.468594109965443,0.6508411300138505,0.0,0.0,-8.34896311111629,-41.0
SUBS103-0377,0,-12.09986110954051,-0.0542270608133765,-0.3942336510706184,0.84090789265274,3.579305005839433,-0.0290665201923651,-0.06073533928475,-8.217910782409717,-41.0
SUBS103-0267,0,-10.34918511528995,-1.02721664910571,0.0,0.7042617643848189,3.442164052269982,0.0,-1.309047839778084,-8.539023787519227,-39.0
SUBS103-0287,0,-15.51497902710762,-1.414748924639755,0.0,2.620824407435566,7.177774023438815,0.0,-1.646257996446284,-8.777387517319312,-47.0
SUBS103-0455,0,-12.46233108613342,0.1577640075907624,-0.0355004636267892,0.5536115748822795,4.098909521784571,0.0,-0.1296086653792308,-7.817155110881913,-41.0
SUBS103-0810,0,-12.9183193836041,0.3031732062628771,-0.0358251769255673,0.932266758379501,3.770388047037386,-0.0244159892944196,-0.0543345872726213,-8.027067125417034,-49.0
SUBS103-0856,0,-9.68619111944463,-0.160425273341757,-0.3468493191976847,0.9817807321924192,2.143172428712114,-0.0066264309642495,-0.8382944212610312,-7.91343340330468,-43.0
SUBS103-0886,0,-13.61986204376663,-0.0729965481059974,0.0,1.753875744325433,3.843420113040974,0.0,-1.384174534841783,-9.479737269348108,-45.0
SUBS103-0955,0,-19.78074130460227,-0.0620550915049693,-0.0286843305895388,6.412166346556751,6.212626856875249,0.0,-0.5382431990091462,-7.784930722274112,-52.0
SUBS103-0988,0,-14.75761271417068,-0.7431007823978353,0.0947394146475744,1.912064714362759,6.123075816572237,0.0,-0.7881872801787658,-8.159020831164753,-44.0
SUBS103-0803,0,-11.94012486017491,-0.0271774541590059,-0.335182097407045,0.9789189110852932,3.197766167706004,-0.0299051291219161,-0.0330347547981411,-8.188739216869408,-41.0
SUBS103-0786,0,-9.907874752812132,-0.3742181188733025,-0.41514236854037,0.8953453534938944,1.440546385163088,0.0,-0.1511187160334373,-8.512462217602433,-42.0
SUBS103-0034,0,-11.81303192542582,-0.6361593761719706,0.0,0.7855132875157325,2.299299398465246,0.0,-0.9254308616019415,-10.28980947721834,-47.0
SUBS103-0861,0,-16.72880575548988,-0.3481797679042552,-0.249153130449929,2.700173848300847,6.418818738095205,0.0,-0.1663307920944916,-8.37347685954228,-51.0
SUBS103-0777,0,-9.999365105653125,0.0735821120740865,-0.3961643359167738,0.8554653690037868,1.497851128818183,0.0,-0.0344132758877627,-8.003044107561436,-41.0
SUBS103-0204,0,-14.94713864774931,-0.1435587604541143,-0.0304151083548788,1.767416039256068,6.396893879232221,0.0,-0.8640239323773748,-7.820826530447221,-49.0
SUBS103-0739,0,-15.12935131651866,-0.2565970155979943,0.0,1.476946366950642,7.135013307009058,0.0,-1.97551199571697,-8.749500653874065,-51.0
SUBS103-0606,0,-11.57883453289833,-0.2540395015164762,0.0,1.070907367547125,2.977629439248903,0.0,-1.235293356706721,-9.019630584325569,-44.0
SUBS103-0765,0,-16.89715032465501,-0.4108551533145186,-0.0308478394248652,2.119579629487953,7.937328402179991,0.0,-1.657356151097439,-8.939301436823598,-51.0
SUBS103-0685,0,-10.26448889525709,-0.5942119921983351,0.0,0.8235759708217757,1.72459701592411,0.0,-0.784041380655605,-9.094569281365466,-46.0
SUBS103-0858,0,-13.84630007866435,-0.2831083407213646,-0.2346828509933118,1.05998070526507,4.923925368426671,0.0,-0.1382618067614246,-8.518447003448728,-43.0
SUBS103-0639,0,-17.26799141718802,0.1190510194334081,-0.0186186119557533,1.556741307454877,6.291526411817313,0.0,-0.0616441855470647,-9.380935475984645,-52.0
SUBS103-0489,0,-13.05091632456206,0.1115767059899878,0.0,0.5651417688295624,1.512022696343865,0.0,0.0,-10.86217515339877,-47.0
SUBS103-0705,0,-11.92913764012956,-0.3903002053353725,0.0,0.8792053931799274,3.601067085081058,0.0,-0.1384079864845482,-7.977573353688513,-42.0
SUBS103-0652,0,-13.64631740885161,-0.9439158356866932,-0.0294273644614918,1.871656899113714,5.793224578349919,0.0,-1.592439386675,-8.547218518210911,-44.0
SUBS103-0496,0,-10.34725056013012,-0.3114135116176721,0.0,0.9520670364094712,2.78938898630222,0.0,-0.9332171296631508,-7.850425178699425,-42.0
SUBS103-0116,0,-11.98601632456266,-1.072110535992431,0.0,0.7054877508266145,5.760388106823484,0.0,-1.711991176803743,-8.304242179709263,-46.0
SUBS103-0734,0,-11.05790271727383,0.1516909028893889,-0.4187979092570288,1.576375352938157,1.890316168234312,-0.0272427239020949,-0.0065910970051049,-7.892152023376411,-49.0
SUBS103-0581,0,-10.42574583512942,-0.1685244467664393,-0.3480349028255376,0.809696859081305,2.148183952953468,-0.005371849190346,0.0,-7.989796221876986,-46.0
SUBS103-0919,0,-16.53987406389279,-0.0624920385078149,-0.0256702883007278,2.147497034485741,8.113815719219792,0.0,-1.490847554704278,-7.857571191700117,-51.0
SUBS103-0010,0,-17.75643213766489,-0.1270352032804737,0.2169408872413385,2.046428744032301,6.351164173400911,0.0,-1.175829653540098,-10.4447631898106,-44.0
SUBS103-0387,0,-15.91346845664375,-0.6701957783773036,0.0,1.160111826854245,7.349875637212062,0.0,-1.740205648485558,-9.813882419440231,-47.0
SUBS103-0063,0,-12.46455066988674,-0.1022739783749728,-0.3476276310636706,0.7957218529530565,2.511841865683573,-0.0313371583900512,0.0,-9.63822571907872,-43.0
SUBS103-0831,0,-14.67736371569954,-0.5037501233342061,0.0,2.020011507680283,5.8113107066677,0.0,-2.287571479624282,-9.63736310430977,-37.0
SUBS103-0020,0,-10.58747013803841,-0.0878244511695714,0.0,0.9350279645755109,1.894244337748796,0.0,0.0,-7.846022286883453,-44.0
SUBS103-0924,0,-26.40707697681246,0.0685710269459093,0.0,8.648645455112456,9.111859988507192,0.0,-1.004817557393204,-9.582818063640389,-50.0
SUBS103-0208,0,-8.1394886359034,-0.7950356117004258,0.0,0.5034480742735469,2.394215180688207,0.0,-2.211402098736361,-8.248263091378249,-39.0
SUBS103-0958,0,-10.87871378875316,-0.7949505469557931,0.0,0.8295772675132412,3.987775984100517,0.0,-1.429825331813851,-8.286136415909368,-40.0
SUBS103-0829,0,-12.49924291384959,-0.7701105549016393,-0.0277816538533727,0.8593913478994182,5.316007529528633,0.0,-0.9594039818806356,-8.081140227056949,-43.0
SUBS103-0945,0,-14.69508584769174,-0.6051399971851663,0.0,1.376976051808697,4.816549936186311,0.0,-1.0533365250078,-10.16003638188954,-42.0
SUBS103-0804,0,-12.45473691474472,-0.6023460986355355,0.0,0.9062667038887868,2.567376183891156,0.0,-0.9762834131140776,-10.55972353871471,-46.0
SUBS103-0162,0,-11.74568843588349,-0.038533215648938,0.0,1.629345314945704,1.583796286817869,0.0,0.0,-8.57108004976908,-41.0
SUBS103-0129,0,-11.66145397148321,-0.8593092015381728,0.0,1.115657191166656,4.81389908930264,0.0,-1.349840813302311,-7.941047705854544,-41.0
SUBS103-0523,0,-9.432440825435334,-0.4394881784529923,-0.3980177554829425,1.687663071092084,1.503338405212935,0.0,-0.9534510349558974,-8.03239631802262,-38.0
SUBS103-0085,0,-14.57152900248038,0.0935196438388015,0.0,1.217065525466978,2.740832926163102,0.0,-0.0829117104059491,-10.60302261741731,-40.0
SUBS103-0355,0,-10.02679780216677,-0.0784648471899174,-0.3950265866309963,0.7780545201899258,0.7504339587349477,0.0,0.0,-8.971800757062965,-43.0
SUBS103-0379,0,-15.19637819875679,0.0750349962904709,0.0,1.561785863273144,4.323301205772531,0.0,0.0,-9.236256133420513,-47.0
SUBS103-0910,0,-9.938059104149945,-0.1812327657817667,0.0,1.331922410092693,1.154268436073198,0.0,-0.7355990547294916,-8.368700078495067,-37.0
SUBS103-0035,0,-12.43686170635992,0.2381409719587282,0.0,0.7539531197188808,0.8312775709657672,0.0,0.0,-10.61349004371687,-50.0
SUBS103-0775,0,-10.11388740477705,0.0151611967564554,0.0,0.6442195834911217,0.8886079543539381,0.0,-0.0409745766890807,-8.606873246864325,-33.0
SUBS103-0341,0,-17.57348793686324,-0.4925761666423198,0.0,2.714360805358092,6.924517173340427,0.0,-0.4775661595176551,-8.904752284324786,-50.0
SUBS103-0137,0,-15.3992788099622,0.4581253634306836,0.0,1.167993768440829,6.333791739020307,0.0,-0.3687928158934717,-7.808160754963865,-48.0
SUBS103-0602,0,-11.97257763936432,0.047378806786719,0.0,2.076995547098886,1.883597470094128,0.0,0.0,-7.964605815384857,-46.0
SUBS103-0827,0,-9.26584862212476,0.0534944097299205,0.0,0.8304207935456817,0.6000054097631163,0.0,-0.0026751845618875,-7.784603193648081,-37.0
SUBS103-0671,0,-11.83574610942269,0.1286292916315415,0.0,1.327052486515004,1.21321927294839,0.0,-0.041067507811713,-9.20791256613893,-37.0
SUBS103-0233,0,-15.7207701854717,-0.1247176492651022,0.0,1.072647184230118,5.257416891145658,0.0,-0.062819706967592,-9.578243466329011,-48.0
SUBS103-0153,0,-12.32314658724936,-1.220875095647873,0.0,0.8787675934405798,5.193648888474763,0.0,-1.580351273187904,-9.051956474169856,-44.0
SUBS103-0492,0,-11.22124862646415,-0.2962131765731118,0.0,1.745382469608603,4.211164248399745,0.0,-2.628591003258146,-8.189506088287317,-45.0
SUBS103-0642,0,-10.30205202085963,-0.8150298623767349,0.0,0.6320522628992422,3.390547383390049,0.0,-1.177701146125583,-8.272183383072388,-40.0
SUBS103-0644,0,-15.29667349856973,0.1337307071888637,-0.0248144524101235,1.518586918868141,4.87098201452527,0.0,-0.1284312876699396,-8.926619598067873,-43.0
SUBS103-0416,0,-16.56989723819061,-2.239810696735254,-0.0342919903723156,2.966578130320886,8.820276238693259,0.0,-5.023196551625014,-12.08034210790902,-50.0
SUBS103-0236,0,-11.68992361718192,-0.3326993814610699,0.0,1.347719690658823,3.64128349980815,0.0,-2.061051391092192,-9.094671199268303,-50.0
SUBS103-0336,0,-10.0627332003518,-0.6793675209629225,0.0,1.116326829351829,2.034797403711855,0.0,-0.6837903410719655,-8.274766829323198,-44.0
SUBS103-0874,0,-12.53366113419434,-0.2120536003955664,0.0,0.7554772989437879,1.122618798478197,0.0,0.0,-10.86761863716742,-49.0
SUBS103-0360,0,-12.72129236859401,-0.6811625009364911,0.0,0.9300322344842245,5.283218695677533,0.0,-1.132678154884175,-8.321882094252942,-46.0
SUBS103-0516,0,-9.505490649402782,-0.0525144702738759,-0.3987891140043474,0.8765963815728356,1.086437922057803,0.0,-0.0362767830830591,-8.03003671313354,-40.0
SUBS103-0968,0,-15.54917370473195,-0.8841974053526945,0.0,1.658035151396507,8.36771553521262,0.0,-1.679158047858617,-8.086778471333673,-50.0
IN96-0603,0,-18.60403091171684,0.2180372047751928,0.0,1.898979048342744,3.570547636502351,0.0,0.0,-12.91646702209664,-65.0
IN96-0648,0,-29.76182031303943,-0.1263178490819695,0.0,8.998998026388199,12.84668484685758,0.0,-2.446346293447707,-10.4888015823235,-58.0
IN96-0990,0,-20.5331021779537,-1.332574808542753,0.0,4.058312765415167,7.462132509331013,0.0,-2.038613459527513,-12.3838451712777,-60.0
IN96-0004,0,-22.67085118254509,-1.509931909743153,0.1244770117024245,3.03431349746993,10.91438337928816,0.0,-1.508759076310829,-11.61636828013843,-64.0
IN96-0079,0,-16.36476899747904,-0.9539246002951228,0.0,1.919857093354995,5.989222939551928,0.0,-0.8888522688203224,-10.29846583368771,-57.0
IN96-0342,0,-14.10080354450001,-0.4732492553222232,0.0,1.389023518101703,4.280868803862222,0.0,-1.390482279104121,-10.2946427569625,-55.0
IN96-0802,0,-14.3858117875694,-0.4124588797512814,0.0,1.124931579632767,3.500504951768562,0.0,-0.1252493991009772,-10.29808353502062,-57.0
IN96-0890,0,-15.80402916338826,-1.557356753936397,0.0,1.19740368223238,6.814894095223281,0.0,-1.516977979447555,-10.86606611931666,-61.0
IN96-0721,0,-16.0527523256329,0.0753703618066992,0.0,1.130835180813756,3.899054480868381,0.0,-0.0766757139679136,-11.02416801611184,-50.0
IN96-0684,0,-13.42804806115019,0.1195183679643753,-0.3679597945602893,1.079255277098173,2.213826402648192,0.0,-0.0042696344699344,-10.38767744246957,-46.0
IN96-0281,0,-18.79103752017218,-1.183446235882502,0.0,1.612423747785124,8.712418458245383,0.0,-1.300216547315473,-10.94985809733976,-61.0
IN96-0179,0,-14.40252676690834,-0.1503078561256416,0.0,1.011766489749289,3.892312577220946,0.0,-1.278898382963098,-10.92765393902664,-56.0
IN96-0859,0,-17.76847147100925,-1.252758247802451,0.0,2.880859288705506,6.164558102429282,0.0,-2.13225426999732,-12.108066597674,-64.0
IN96-0209,0,-16.12202158516557,-1.084387332016756,0.0,1.281889915098827,6.627857453154957,0.0,-1.551177609593791,-10.84783915852177,-54.0
IN96-0965,0,-18.18215189568073,-0.9591045819757936,0.0,2.455014851484975,6.799338575015054,-0.0268987570400913,-2.899580530816499,-12.81338233901351,-58.0
IN96-0513,0,-15.48724639118264,0.0956502794220159,-0.3655253262652707,1.533755655515643,3.354495094523009,0.0,-0.0007215317436013,-10.86959221973143,-53.0
IN96-0706,0,-21.04452066733429,-0.0346947381273497,-0.0259500133567598,1.462478985432927,8.732445340674575,0.0,-0.0632320962906867,-10.97347318900165,-60.0
IN96-0811,0,-20.86687934956317,-0.8771676805547537,-0.2562114557933399,3.370787162676379,9.030810166591118,0.0,-1.641923784019689,-11.24058494066367,-55.0
IN96-0828,0,-25.54504007958858,-1.331502474332004,-0.2639934217909456,3.550280563338765,13.14797112688029,0.0,-2.266039187120687,-12.7083234726133,-64.0
IN96-0602,0,-25.27988764612856,-0.5822024253550029,0.0,3.761545725684027,10.29962664555283,0.0,-0.1668564464292437,-11.96777414667577,-63.0
IN96-0210,0,-25.7099639996879,-0.3239033567723231,0.1065908873429635,3.792259714588454,9.370966800442377,0.0,-0.0478566965112989,-12.81190665059762,-61.0
IN96-0713,0,-13.54603799541292,-0.5619308151683657,0.0,0.9189200882047772,3.944410741158617,0.0,-1.268695187555039,-10.51333316877299,-56.0
IN96-0471,0,-19.22116028583005,0.0201396009684322,-0.3363962838891439,2.649585977583774,3.06210393378251,0.0,0.0,-13.82572705738448,-61.0
IN96-0800,0,-12.98114498905088,-0.5433081365000714,0.0,1.299353494615843,3.119193774860514,0.0,-1.190103742222413,-10.29600959829713,-49.0
IN96-0915,0,-15.43953845498872,-0.0175658277783509,-0.3725279234340178,0.8757306912952117,5.42576549266023,0.0,-0.5283392782183363,-10.05647530046394,-48.0
IN96-0310,0,-13.92700811744835,0.1436646366117236,0.0,1.197509340085116,2.396550927993576,0.0,-0.1399913540813287,-10.32927456683956,-53.0
IN96-0177,0,-15.12297403048797,0.1950673460749431,-0.3476230343246812,1.277604571852771,2.927753615137362,0.0,0.0,-11.07017153174752,-46.0
IN96-0043,0,-12.65700734501697,0.2800923819533472,0.0,1.205893599848378,1.031115538132372,0.0,0.0,-10.13990582508268,-58.0
IN96-0390,0,-12.29777909142213,-0.3609723738178303,-0.3532892240997626,0.35471922952147,3.174541614147711,0.0,-1.106401340376461,-10.58918118604674,-52.0
IN96-0975,0,-13.36261282829219,0.0664961874916076,0.0,1.298273752859996,1.490217828845743,0.0,-0.0346210470110499,-10.54224610610572,-49.0
IN96-0503,0,-13.75618705462985,0.0836756869910846,0.0,0.6058880383532141,2.537388841929487,0.0,-0.1570590285149592,-10.68629351587083,-53.0
IN96-0667,0,-21.79414110956204,-0.4709380020500885,-0.0343115653184781,2.500148185454646,9.817960267744136,-0.0085426281790116,-0.2459000775552106,-10.23572492946619,-65.0
IN96-0288,0,-14.12881335249549,-0.6535306251087456,0.0,1.182117493780606,3.331019902789285,0.0,-0.8889459764731562,-11.15815255750726,-56.0
IN96-0191,0,-17.48608015520695,-0.8364554209024885,0.0,2.988065389140502,5.53793944160252,0.0,-0.9594228858027912,-10.7559536311694,-51.0
IN96-0934,0,-15.47428388035114,-0.1492569823481011,0.0,1.650348858070765,3.156548905784803,0.0,-0.0719065888515913,-10.8885496876951,-59.0
IN96-0388,0,-16.49105571804575,0.0755647712083344,0.0,1.08098128252359,3.63871631488978,0.0,-0.0355261968105821,-11.73131954623432,-53.0
IN96-0396,0,-15.35031481054321,-0.4575756646219497,0.0,1.204014947960468,3.876844996694853,0.0,-0.0314024705466934,-10.75843300105657,-59.0
IN96-0699,0,-14.62525638066836,0.1952258501743546,-0.3279376379276414,1.177212399457494,3.033153517755363,0.0,0.0,-10.54760225120867,-47.0
IN96-0882,0,-21.03880585657462,-0.5485917584162081,0.0,4.455935807573178,7.558763255130724,0.0,-1.096460291411994,-10.66915884369882,-54.0
IN96-0940,0,-13.15049765572039,-2.194319510468,0.0,0.9921598875646852,6.916991651448643,0.0,-2.857914296717608,-10.29357992389259,-55.0
IN96-0532,0,-14.64071356342975,-1.139324771278743,0.0,1.022794321851325,5.537713967683203,0.0,-1.049014586064924,-10.26854463123914,-62.0
IN96-0345,0,-15.77071820342717,-1.544508405834307,0.0,1.035780520632307,6.120063145474523,0.0,-1.384589581308068,-11.54397252446233,-58.0
